src,dst,type,auth_type,logon_type,auth_orientation,success,time,weight,first_time,last_time,protocol,src_port,dst_port,pkt_count,byte_count,duration
C585,C8522,flow,,,,,147446.0,2,147446.0,147667.0,6.0,445.0,N1682,27.0,3716.0,13.0
C625,C13918,flow,,,,,147446.0,1,147446.0,,6.0,445.0,N1651,9.0,1653.0,13.0
C8522,C585,flow,,,,,147446.0,2,147446.0,147667.0,6.0,N6276,445.0,30.0,5744.0,13.0
C2798,C529,flow,,,,,147446.0,6,147446.0,147552.0,6.0,N16152,445.0,12.0,4018.0,15.0
C529,C2798,flow,,,,,147446.0,7,147446.0,147552.0,6.0,445.0,N1672,8.0,1361.0,15.0
C12347,C4174,flow,,,,,147446.0,1,147446.0,,17.0,137.0,137.0,2.0,156.0,3.0
C4174,C12347,flow,,,,,147446.0,1,147446.0,,17.0,137.0,137.0,2.0,180.0,3.0
C1685,C4367,flow,,,,,147446.0,1,147446.0,,6.0,N105,N756,4.0,2751.0,5.0
C1707,C7529,flow,,,,,147446.0,1,147446.0,,6.0,N105,N2806,6.0,2982.0,6.0
C706,C15218,flow,,,,,147447.0,1,147447.0,,6.0,80.0,N1675,4.0,511.0,0.0
C706,C15753,flow,,,,,147447.0,1,147447.0,,6.0,80.0,N1674,4.0,515.0,0.0
C7924,C1707,flow,,,,,147447.0,1,147447.0,,6.0,N1941,N105,6.0,1222.0,10.0
C12889,C625,flow,,,,,147447.0,2,147447.0,147449.0,6.0,N21939,445.0,13.0,4236.0,15.0
C1707,C7924,flow,,,,,147447.0,1,147447.0,,6.0,N105,N1941,4.0,2762.0,5.0
C15753,C706,flow,,,,,147447.0,1,147447.0,,6.0,N1674,80.0,8.0,3011.0,60.0
C25192,C706,flow,,,,,147447.0,1,147447.0,,6.0,N1696,80.0,9.0,3075.0,60.0
C706,C25192,flow,,,,,147447.0,1,147447.0,,6.0,80.0,N1696,7.0,4402.0,60.0
C1670,C4116,flow,,,,,147447.0,2,147447.0,147556.0,6.0,N1699,N207,3.0,144.0,9.0
C10043,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1744,445.0,1.0,46.0,0.0
C10081,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1788,445.0,1.0,46.0,0.0
C10251,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1808,445.0,1.0,46.0,0.0
C10254,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1763,445.0,1.0,46.0,0.0
C10299,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1727,445.0,1.0,46.0,0.0
C1030,C4174,flow,,,,,147448.0,1,147448.0,,17.0,137.0,137.0,2.0,156.0,0.0
C1030,C586,flow,,,,,147448.0,5,147448.0,147448.0,17.0,138.0,138.0,1.0,207.0,0.0
C1084,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1739,445.0,1.0,46.0,0.0
C10843,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1484,445.0,1.0,46.0,0.0
C10939,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1232,445.0,1.0,46.0,0.0
C11069,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1781,445.0,1.0,46.0,0.0
C11105,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1734,445.0,1.0,46.0,0.0
C11127,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1764,445.0,1.0,46.0,0.0
C11204,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N264,445.0,1.0,46.0,0.0
C11292,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1714,445.0,1.0,46.0,0.0
C11298,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1806,445.0,1.0,46.0,0.0
C11340,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1709,445.0,1.0,46.0,0.0
C11774,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1798,445.0,1.0,46.0,0.0
C11946,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1710,445.0,1.0,46.0,0.0
C12030,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1749,445.0,1.0,46.0,0.0
C12116,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1787,445.0,1.0,46.0,0.0
C12298,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1711,445.0,1.0,46.0,0.0
C1232,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1752,445.0,1.0,46.0,0.0
C12339,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1792,445.0,1.0,46.0,0.0
C12829,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1794,445.0,1.0,46.0,0.0
C12927,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1738,445.0,1.0,46.0,0.0
C13090,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1796,445.0,1.0,46.0,0.0
C13119,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1799,445.0,1.0,46.0,0.0
C13294,C5720,flow,,,,,147448.0,4,147448.0,147664.0,6.0,N1715,445.0,1.0,46.0,0.0
C13350,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1706,445.0,1.0,46.0,0.0
C13352,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1761,445.0,1.0,46.0,0.0
C13633,C5030,flow,,,,,147448.0,2,147448.0,147548.0,6.0,N1702,443.0,6.0,1578.0,0.0
C13819,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1741,445.0,1.0,46.0,0.0
C13923,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1717,445.0,1.0,46.0,0.0
C13933,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1811,445.0,1.0,46.0,0.0
C14377,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1791,445.0,1.0,46.0,0.0
C14418,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1317,445.0,1.0,46.0,0.0
C14435,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1745,445.0,1.0,46.0,0.0
C14649,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1793,445.0,1.0,46.0,0.0
C15307,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1786,445.0,1.0,52.0,0.0
C16314,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1789,445.0,1.0,46.0,0.0
C16352,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1804,445.0,1.0,46.0,0.0
C16472,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1720,445.0,1.0,52.0,0.0
C16841,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1719,445.0,1.0,46.0,0.0
C16871,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1762,445.0,1.0,46.0,0.0
C17602,C5720,flow,,,,,147448.0,4,147448.0,147568.0,6.0,N1725,445.0,1.0,46.0,0.0
C2255,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1716,445.0,1.0,46.0,0.0
C2372,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1784,445.0,1.0,46.0,0.0
C24,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1807,445.0,1.0,46.0,0.0
C2616,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1743,445.0,1.0,46.0,0.0
C344,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1766,445.0,1.0,46.0,0.0
C3598,C46,flow,,,,,147448.0,13,147448.0,147460.0,6.0,N224,445.0,10.0,1176.0,0.0
C3636,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1802,445.0,1.0,46.0,0.0
C4174,C1030,flow,,,,,147448.0,1,147448.0,,17.0,137.0,137.0,2.0,180.0,0.0
C46,C3598,flow,,,,,147448.0,12,147448.0,147460.0,6.0,445.0,N224,8.0,1159.0,0.0
C5030,C13633,flow,,,,,147448.0,2,147448.0,147548.0,6.0,443.0,N1702,5.0,1481.0,0.0
C5720,C10081,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1788,1.0,46.0,0.0
C5720,C10843,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1484,1.0,46.0,0.0
C5720,C10939,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1232,1.0,46.0,0.0
C5720,C11069,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1781,1.0,46.0,0.0
C5720,C11292,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1714,1.0,46.0,0.0
C5720,C11340,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1709,1.0,46.0,0.0
C5720,C11946,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1710,1.0,46.0,0.0
C5720,C12116,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1787,1.0,46.0,0.0
C5720,C12298,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1711,1.0,46.0,0.0
C5720,C12339,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1792,1.0,46.0,0.0
C5720,C13294,flow,,,,,147448.0,4,147448.0,147664.0,6.0,445.0,N1715,1.0,46.0,0.0
C5720,C13350,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1706,1.0,46.0,0.0
C5720,C13819,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1741,1.0,46.0,0.0
C5720,C13923,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1717,1.0,46.0,0.0
C5720,C15307,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1786,1.0,56.0,0.0
C5720,C16472,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1720,1.0,56.0,0.0
C5720,C16841,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1719,1.0,46.0,0.0
C5720,C16871,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1762,1.0,46.0,0.0
C5720,C2255,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1716,1.0,46.0,0.0
C5720,C2372,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1784,1.0,46.0,0.0
C5720,C5858,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1782,1.0,46.0,0.0
C5720,C6721,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N433,1.0,46.0,0.0
C5720,C7174,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1721,1.0,46.0,0.0
C5720,C7734,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1728,1.0,46.0,0.0
C5720,C8257,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1712,1.0,46.0,0.0
C5720,C896,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1783,1.0,46.0,0.0
C5720,C9089,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1707,1.0,46.0,0.0
C5720,C9336,flow,,,,,147448.0,2,147448.0,147568.0,6.0,445.0,N1742,1.0,46.0,0.0
C5858,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1782,445.0,1.0,46.0,0.0
C586,C1030,flow,,,,,147448.0,4,147448.0,147448.0,17.0,389.0,N1705,1.0,193.0,0.0
C6431,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1748,445.0,1.0,46.0,0.0
C6693,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1790,445.0,1.0,46.0,0.0
C6721,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N433,445.0,1.0,46.0,0.0
C7103,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1758,445.0,1.0,46.0,0.0
C7135,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1804,445.0,1.0,46.0,0.0
C7141,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1795,445.0,1.0,46.0,0.0
C7174,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1721,445.0,1.0,46.0,0.0
C7448,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1737,445.0,1.0,46.0,0.0
C7734,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1728,445.0,1.0,46.0,0.0
C817,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1746,445.0,1.0,46.0,0.0
C8198,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1736,445.0,1.0,46.0,0.0
C8257,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1712,445.0,1.0,46.0,0.0
C8776,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1002,445.0,1.0,46.0,0.0
C896,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1783,445.0,1.0,46.0,0.0
C9089,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1707,445.0,1.0,46.0,0.0
C9336,C5720,flow,,,,,147448.0,2,147448.0,147568.0,6.0,N1742,445.0,1.0,46.0,0.0
C706,C12162,flow,,,,,147448.0,1,147448.0,,6.0,80.0,N1708,10.0,4295.0,1.0
C10968,C1707,flow,,,,,147448.0,1,147448.0,,6.0,N6842,N105,6.0,1213.0,10.0
C128,C1707,flow,,,,,147448.0,1,147448.0,,6.0,N5497,N105,6.0,1213.0,10.0
C2577,C1707,flow,,,,,147448.0,1,147448.0,,6.0,N5518,N105,6.0,1222.0,10.0
C6391,C1707,flow,,,,,147448.0,1,147448.0,,6.0,N15489,N105,6.0,1213.0,10.0
C13346,C1685,flow,,,,,147448.0,1,147448.0,,6.0,N441,N105,9.0,3375.0,11.0
C625,C12889,flow,,,,,147448.0,2,147448.0,147449.0,6.0,445.0,N1780,9.0,1653.0,14.0
C10646,C5720,flow,,,,,147448.0,2,147448.0,147628.0,6.0,N1343,445.0,252.0,41800.0,47.0
C1707,C10968,flow,,,,,147448.0,1,147448.0,,6.0,N105,N6842,4.0,2762.0,5.0
C1707,C128,flow,,,,,147448.0,1,147448.0,,6.0,N105,N5497,4.0,2762.0,5.0
C1707,C2577,flow,,,,,147448.0,1,147448.0,,6.0,N105,N5518,4.0,2762.0,5.0
C1707,C6391,flow,,,,,147448.0,1,147448.0,,6.0,N105,N15489,4.0,2762.0,5.0
C1685,C5608,flow,,,,,147448.0,2,147448.0,147454.0,6.0,N105,N20290,4.0,2751.0,6.0
C5608,C1685,flow,,,,,147448.0,2,147448.0,147454.0,6.0,N20290,N105,6.0,1251.0,6.0
C12162,C706,flow,,,,,147448.0,1,147448.0,,6.0,N1708,80.0,10.0,5162.0,61.0
C1685,C13346,flow,,,,,147448.0,1,147448.0,,6.0,N105,N441,6.0,2980.0,7.0
C1065,C12257,flow,,,,,147449.0,1,147449.0,,6.0,389.0,N17484,12.0,7505.0,0.0
C12257,C467,flow,,,,,147449.0,1,147449.0,,17.0,N1841,389.0,1.0,237.0,0.0
C12755,C467,flow,,,,,147449.0,2,147449.0,147449.0,1.0,N238,N202,2.0,120.0,0.0
C467,C12257,flow,,,,,147449.0,1,147449.0,,17.0,389.0,N1841,1.0,193.0,0.0
C467,C12755,flow,,,,,147449.0,2,147449.0,147449.0,1.0,N202,N202,2.0,120.0,0.0
C528,C12380,flow,,,,,147449.0,1,147449.0,,6.0,88.0,N12480,6.0,2350.0,0.0
C528,C2971,flow,,,,,147449.0,1,147449.0,,6.0,88.0,N6035,6.0,1756.0,0.0
C586,C12347,flow,,,,,147449.0,5,147449.0,147449.0,17.0,389.0,N1842,1.0,193.0,0.0
C706,C13892,flow,,,,,147449.0,1,147449.0,,6.0,80.0,N1771,10.0,4593.0,1.0
C528,C9570,flow,,,,,147449.0,1,147449.0,,6.0,445.0,N1768,9.0,1653.0,12.0
C12960,C457,flow,,,,,147449.0,1,147449.0,,6.0,N24378,445.0,14.0,5945.0,13.0
C457,C12960,flow,,,,,147449.0,1,147449.0,,6.0,445.0,N1757,11.0,1739.0,13.0
C13892,C706,flow,,,,,147449.0,1,147449.0,,6.0,N1771,80.0,13.0,6640.0,61.0
C1052,C1707,flow,,,,,147450.0,2,147450.0,147450.0,6.0,N13411,N105,5.0,857.0,0.0
C1065,C2859,flow,,,,,147450.0,11,147450.0,147469.0,6.0,389.0,2121.0,8.0,1779.0,0.0
C13591,C1973,flow,,,,,147450.0,4,147450.0,147450.0,6.0,N22130,80.0,7.0,1711.0,0.0
C14292,C467,flow,,,,,147450.0,2,147450.0,147450.0,1.0,N238,N202,2.0,120.0,0.0
C14346,C706,flow,,,,,147450.0,2,147450.0,147540.0,6.0,N2019,80.0,8.0,3800.0,0.0
C1707,C1052,flow,,,,,147450.0,2,147450.0,147450.0,6.0,N105,N13411,4.0,413.0,0.0
C1973,C13591,flow,,,,,147450.0,4,147450.0,147450.0,6.0,80.0,N22130,5.0,452.0,0.0
C2859,C1065,flow,,,,,147450.0,11,147450.0,147469.0,6.0,2121.0,389.0,9.0,2716.0,0.0
C2859,C625,flow,,,,,147450.0,6,147450.0,147539.0,17.0,N1687,88.0,1.0,1415.0,0.0
C2859,C586,flow,,,,,147450.0,4,147450.0,147539.0,1.0,N238,N202,2.0,120.0,0.0
C467,C814,flow,,,,,147450.0,9,147450.0,147451.0,17.0,389.0,N1846,1.0,193.0,0.0
C467,C14292,flow,,,,,147450.0,2,147450.0,147450.0,1.0,N202,N202,2.0,120.0,0.0
C528,C4667,flow,,,,,147450.0,5,147450.0,147676.0,17.0,389.0,N1774,1.0,195.0,0.0
C586,C2859,flow,,,,,147450.0,4,147450.0,147539.0,1.0,N202,N202,2.0,120.0,0.0
C625,C2859,flow,,,,,147450.0,6,147450.0,147539.0,17.0,88.0,N1687,1.0,1402.0,0.0
C706,C14346,flow,,,,,147450.0,1,147450.0,,6.0,80.0,N2019,7.0,4124.0,0.0
C11839,C1707,flow,,,,,147450.0,1,147450.0,,6.0,N8574,N105,6.0,1222.0,10.0
C4639,C1685,flow,,,,,147450.0,1,147450.0,,6.0,N13814,N105,6.0,1222.0,10.0
C7377,C1685,flow,,,,,147450.0,1,147450.0,,6.0,N5330,N105,6.0,1213.0,10.0
C625,C890,flow,,,,,147450.0,1,147450.0,,6.0,445.0,N2021,9.0,1653.0,11.0
C890,C625,flow,,,,,147450.0,1,147450.0,,6.0,N16945,445.0,13.0,4228.0,11.0
C612,C1508,flow,,,,,147450.0,2,147450.0,147450.0,6.0,135.0,N1242,6.0,884.0,13.0
C586,C768,flow,,,,,147450.0,10,147450.0,147510.0,6.0,389.0,N892,7.0,2831.0,3.0
C1685,C7377,flow,,,,,147450.0,1,147450.0,,6.0,N105,N5330,4.0,2755.0,5.0
C1685,C4639,flow,,,,,147450.0,1,147450.0,,6.0,N105,N13814,4.0,2755.0,6.0
C1707,C11839,flow,,,,,147450.0,1,147450.0,,6.0,N105,N8574,4.0,2762.0,6.0
C13248,C612,flow,,,,,147451.0,2,147451.0,147451.0,17.0,N2025,389.0,1.0,192.0,0.0
C16621,C5721,flow,,,,,147451.0,2,147451.0,147451.0,6.0,N9934,139.0,2.0,94.0,0.0
C1973,C745,flow,,,,,147451.0,4,147451.0,147451.0,6.0,80.0,N5291,5.0,452.0,0.0
C528,C814,flow,,,,,147451.0,2,147451.0,147451.0,6.0,389.0,N853,13.0,7034.0,0.0
C528,C13868,flow,,,,,147451.0,3,147451.0,147635.0,1.0,N202,N202,2.0,120.0,0.0
C612,C13248,flow,,,,,147451.0,2,147451.0,147451.0,17.0,389.0,N2025,1.0,193.0,0.0
C612,C814,flow,,,,,147451.0,5,147451.0,147451.0,6.0,389.0,N10745,8.0,1855.0,0.0
C745,C1973,flow,,,,,147451.0,4,147451.0,147451.0,6.0,N5291,80.0,7.0,1699.0,0.0
C814,C612,flow,,,,,147451.0,4,147451.0,147451.0,6.0,N10745,389.0,10.0,3449.0,0.0
C814,C528,flow,,,,,147451.0,2,147451.0,147451.0,6.0,N853,389.0,14.0,4075.0,0.0
C8498,C1707,flow,,,,,147451.0,1,147451.0,,6.0,N33646,N105,6.0,1213.0,10.0
C5139,C1685,flow,,,,,147451.0,3,147451.0,147490.0,6.0,N11901,N105,9.0,3203.0,12.0
C586,C814,flow,,,,,147451.0,1,147451.0,,6.0,445.0,N1848,9.0,2359.0,16.0
C814,C586,flow,,,,,147451.0,1,147451.0,,6.0,N9782,445.0,13.0,4912.0,16.0
C1707,C8498,flow,,,,,147451.0,1,147451.0,,6.0,N105,N33646,4.0,2762.0,6.0
C1685,C5139,flow,,,,,147451.0,3,147451.0,147490.0,6.0,N105,N11901,6.0,2976.0,7.0
C10101,C467,flow,,,,,147452.0,3,147452.0,147452.0,17.0,N2040,389.0,1.0,236.0,0.0
C10101,C625,flow,,,,,147452.0,2,147452.0,147452.0,1.0,N238,N202,2.0,120.0,0.0
C467,C10101,flow,,,,,147452.0,3,147452.0,147452.0,17.0,389.0,N2040,1.0,193.0,0.0
C529,C16188,flow,,,,,147452.0,1,147452.0,,17.0,123.0,123.0,1.0,96.0,0.0
C612,C10101,flow,,,,,147452.0,10,147452.0,147452.0,17.0,389.0,N2038,1.0,193.0,0.0
C625,C10101,flow,,,,,147452.0,2,147452.0,147452.0,1.0,N202,N202,2.0,120.0,0.0
C1241,C1707,flow,,,,,147452.0,1,147452.0,,6.0,N19031,N105,6.0,1223.0,10.0
C2148,C1685,flow,,,,,147452.0,1,147452.0,,6.0,N3279,N105,6.0,1059.0,10.0
C7176,C1707,flow,,,,,147452.0,1,147452.0,,6.0,N6451,N105,6.0,1222.0,10.0
C7274,C1685,flow,,,,,147452.0,1,147452.0,,6.0,N12796,N105,6.0,1222.0,10.0
C528,C1516,flow,,,,,147452.0,1,147452.0,,6.0,445.0,N2066,9.0,2359.0,12.0
C528,C16236,flow,,,,,147452.0,1,147452.0,,6.0,445.0,N2034,9.0,2359.0,15.0
C1685,C7274,flow,,,,,147452.0,1,147452.0,,6.0,N105,N12796,4.0,2755.0,5.0
C1685,C2148,flow,,,,,147452.0,1,147452.0,,6.0,N105,N3279,4.0,2574.0,6.0
C1707,C1241,flow,,,,,147452.0,1,147452.0,,6.0,N105,N19031,4.0,2762.0,6.0
C1707,C7176,flow,,,,,147452.0,1,147452.0,,6.0,N105,N6451,4.0,2760.0,6.0
C14186,C528,flow,,,,,147453.0,1,147453.0,,17.0,123.0,123.0,1.0,96.0,0.0
C14903,C1685,flow,,,,,147453.0,2,147453.0,147453.0,6.0,N10791,N105,5.0,857.0,0.0
C16739,C1685,flow,,,,,147453.0,2,147453.0,147453.0,6.0,N17187,N105,5.0,857.0,0.0
C1685,C14903,flow,,,,,147453.0,2,147453.0,147453.0,6.0,N105,N10791,4.0,413.0,0.0
C1685,C16739,flow,,,,,147453.0,2,147453.0,147453.0,6.0,N105,N17187,4.0,414.0,0.0
C1685,C3312,flow,,,,,147453.0,2,147453.0,147453.0,6.0,N105,N14964,4.0,413.0,0.0
C2109,C3128,flow,,,,,147453.0,2,147453.0,147453.0,1.0,N202,N202,2.0,120.0,0.0
C2871,C467,flow,,,,,147453.0,6,147453.0,147616.0,17.0,N2068,389.0,1.0,233.0,0.0
C2871,C528,flow,,,,,147453.0,14,147453.0,147635.0,17.0,N2074,389.0,1.0,190.0,0.0
C2871,C529,flow,,,,,147453.0,4,147453.0,147616.0,1.0,N238,N202,2.0,120.0,0.0
C3128,C2109,flow,,,,,147453.0,2,147453.0,147453.0,1.0,N238,N202,2.0,120.0,0.0
C3312,C1685,flow,,,,,147453.0,2,147453.0,147453.0,6.0,N14964,N105,5.0,847.0,0.0
C3916,C5030,flow,,,,,147453.0,2,147453.0,147553.0,6.0,N2046,443.0,6.0,1578.0,0.0
C467,C2871,flow,,,,,147453.0,6,147453.0,147616.0,17.0,389.0,N2068,1.0,193.0,0.0
C4942,C5721,flow,,,,,147453.0,1,147453.0,,6.0,N2045,445.0,9.0,1258.0,0.0
C5030,C3916,flow,,,,,147453.0,2,147453.0,147553.0,6.0,443.0,N2046,5.0,1481.0,0.0
C528,C14186,flow,,,,,147453.0,1,147453.0,,17.0,123.0,123.0,1.0,96.0,0.0
C528,C2871,flow,,,,,147453.0,14,147453.0,147635.0,17.0,389.0,N2074,1.0,195.0,0.0
C528,C768,flow,,,,,147453.0,3,147453.0,147510.0,17.0,389.0,N2075,1.0,193.0,0.0
C529,C2871,flow,,,,,147453.0,6,147453.0,147616.0,1.0,N202,N202,2.0,120.0,0.0
C3309,C1707,flow,,,,,147453.0,1,147453.0,,6.0,N5697,N105,6.0,1213.0,10.0
C1707,C3309,flow,,,,,147453.0,1,147453.0,,6.0,N105,N5697,4.0,2760.0,6.0
C1670,C24735,flow,,,,,147453.0,2,147453.0,147561.0,6.0,N1772,N207,3.0,144.0,9.0
C10347,C586,flow,,,,,147454.0,8,147454.0,147581.0,17.0,N2085,389.0,1.0,193.0,0.0
C10901,C5721,flow,,,,,147454.0,1,147454.0,,6.0,N2088,445.0,23.0,6174.0,0.0
C15355,C1685,flow,,,,,147454.0,5,147454.0,147457.0,6.0,N15460,N105,6.0,420.0,0.0
C15355,C1707,flow,,,,,147454.0,3,147454.0,147454.0,6.0,N18831,N105,7.0,481.0,0.0
C1685,C15355,flow,,,,,147454.0,5,147454.0,147457.0,6.0,N105,N15460,4.0,372.0,0.0
C1685,C24806,flow,,,,,147454.0,5,147454.0,147457.0,6.0,N105,N33890,4.0,372.0,0.0
C1707,C15355,flow,,,,,147454.0,3,147454.0,147454.0,6.0,N105,N18831,4.0,376.0,0.0
C1707,C24806,flow,,,,,147454.0,3,147454.0,147454.0,6.0,N105,N3200,5.0,428.0,0.0
C24806,C1707,flow,,,,,147454.0,3,147454.0,147454.0,6.0,N3200,N105,6.0,430.0,0.0
C24806,C1685,flow,,,,,147454.0,5,147454.0,147457.0,6.0,N33890,N105,6.0,420.0,0.0
C5721,C10901,flow,,,,,147454.0,1,147454.0,,6.0,445.0,N2088,22.0,2736.0,0.0
C586,C10347,flow,,,,,147454.0,8,147454.0,147581.0,17.0,389.0,N2085,1.0,193.0,0.0
C706,C3328,flow,,,,,147454.0,1,147454.0,,6.0,80.0,N2086,6.0,625.0,1.0
C1243,C1707,flow,,,,,147454.0,1,147454.0,,6.0,N34599,N105,9.0,3054.0,11.0
C1065,C9024,flow,,,,,147454.0,2,147454.0,147582.0,6.0,445.0,N50,9.0,1653.0,14.0
C10901,C585,flow,,,,,147454.0,1,147454.0,,6.0,N68,445.0,12.0,3523.0,14.0
C585,C10901,flow,,,,,147454.0,1,147454.0,,6.0,445.0,N68,9.0,1540.0,14.0
C9024,C1065,flow,,,,,147454.0,2,147454.0,147582.0,6.0,N50,445.0,13.0,4233.0,14.0
C1707,C1243,flow,,,,,147454.0,1,147454.0,,6.0,N105,N34599,6.0,2982.0,6.0
C3328,C706,flow,,,,,147454.0,1,147454.0,,6.0,N2086,80.0,9.0,3925.0,61.0
C1065,C7691,flow,,,,,147455.0,3,147455.0,147455.0,6.0,139.0,N2098,1.0,48.0,0.0
C11386,C706,flow,,,,,147455.0,2,147455.0,147545.0,6.0,N2094,80.0,7.0,2941.0,0.0
C15539,C16029,flow,,,,,147455.0,1,147455.0,,6.0,22.0,N2099,1.0,52.0,0.0
C16029,C15539,flow,,,,,147455.0,1,147455.0,,6.0,N2099,22.0,1.0,52.0,0.0
C1707,C880,flow,,,,,147455.0,2,147455.0,147455.0,6.0,N105,N12973,4.0,413.0,0.0
C2109,C2908,flow,,,,,147455.0,1,147455.0,,1.0,N202,N202,1.0,60.0,0.0
