src,dst,type,auth_type,logon_type,auth_orientation,success,time,weight,first_time,last_time
C3654,C586,auth,NTLM,Network,LogOn,Success,147427.0,2,147427.0,147427.0
C10287,C457,auth,Kerberos,Network,LogOn,Success,147427.0,1,147427.0,
C11182,C457,auth,Kerberos,Network,LogOn,Success,147427.0,1,147427.0,
C11182$@DOM1,C11182$@DOM1,auth,Kerberos,Network,LogOn,Success,147427.0,3,147427.0,147464.0
C11856,C457,auth,NTLM,Network,LogOn,Success,147427.0,4,147427.0,147429.0
C11856$@DOM1,C11856$@DOM1,auth,NTLM,Network,LogOn,Success,147427.0,3,147427.0,147439.0
C146,C146,auth,Negotiate,Service,LogOn,Success,147427.0,1,147427.0,
C146$@DOM1,SYSTEM@C146,auth,Negotiate,Service,LogOn,Success,147427.0,1,147427.0,
C1736,C1065,auth,Kerberos,Network,LogOn,Success,147427.0,2,147427.0,147437.0
C1736,C1736,auth,?,?,TGS,Success,147427.0,8,147427.0,147435.0
C1736,C528,auth,Kerberos,Network,LogOn,Success,147427.0,3,147427.0,147451.0
C1736,C612,auth,Kerberos,Network,LogOn,Success,147427.0,4,147427.0,147435.0
C1798,C1736,auth,Kerberos,Network,LogOn,Success,147427.0,1,147427.0,
C3186,C1065,auth,?,?,TGS,Success,147427.0,3,147427.0,147436.0
C3654$@DOM1,C3654$@DOM1,auth,Kerberos,Network,LogOn,Success,147427.0,3,147427.0,147454.0
C1521,C61,auth,Kerberos,Network,LogOn,Success,147427.0,1,147427.0,
C61$@DOM1,C61$@DOM1,auth,Kerberos,Network,LogOn,Success,147427.0,27,147427.0,147491.0
C61,C1065,auth,Kerberos,Network,LogOn,Success,147427.0,3,147427.0,147433.0
C61,C586,auth,Kerberos,Network,LogOn,Success,147427.0,2,147427.0,147428.0
C642,C457,auth,Kerberos,Network,LogOn,Success,147427.0,1,147427.0,
C642$@DOM1,C642$@DOM1,auth,Kerberos,Network,LogOn,Success,147427.0,2,147427.0,147437.0
C7208,C528,auth,Kerberos,Network,LogOn,Success,147427.0,1,147427.0,
C7208$@DOM1,C7208$@DOM1,auth,Kerberos,Network,LogOn,Success,147427.0,2,147427.0,147439.0
C8470,C528,auth,NTLM,Network,LogOn,Success,147427.0,3,147427.0,147429.0
C8470$@DOM1,C8470$@DOM1,auth,NTLM,Network,LogOn,Success,147427.0,2,147427.0,147437.0
C9375,C586,auth,Kerberos,Network,LogOn,Success,147427.0,2,147427.0,147428.0
C974,C467,auth,Kerberos,Network,LogOn,Success,147427.0,2,147427.0,147457.0
C974$@DOM1,C974$@DOM1,auth,Kerberos,Network,LogOn,Success,147427.0,4,147427.0,147474.0
C4804,C4804,auth,?,?,TGT,Fail,147427.0,1,147427.0,
C8121,C2162,auth,Kerberos,Network,LogOn,Success,147427.0,5,147427.0,147489.0
U2966@DOM1,U2966@DOM1,auth,Kerberos,Network,LogOn,Success,147427.0,6,147427.0,147501.0
C1999,C457,auth,Kerberos,Network,LogOn,Success,147427.0,1,147427.0,
C1999,C586,auth,Kerberos,Network,LogOn,Success,147427.0,2,147427.0,147446.0
U3168@DOM1,U3168@DOM1,auth,?,Network,LogOff,Success,147427.0,22,147427.0,147482.0
C8470,C1065,auth,?,?,TGS,Success,147427.0,2,147427.0,147427.0
C8470,C457,auth,?,?,TGS,Success,147427.0,3,147427.0,147428.0
C8470,C586,auth,?,?,TGS,Success,147427.0,2,147427.0,147427.0
C8470,C625,auth,?,?,TGS,Success,147427.0,3,147427.0,147476.0
C8470,TGT,auth,?,?,TGS,Success,147427.0,1,147427.0,
U4808@DOM1,U4808@DOM1,auth,Kerberos,Network,LogOn,Success,147427.0,17,147427.0,147472.0
C17231,C1065,auth,?,?,TGS,Success,147427.0,4,147427.0,147460.0
C17231,C2553,auth,?,?,TGS,Success,147427.0,2,147427.0,147460.0
C17231,C743,auth,?,?,TGS,Success,147427.0,4,147427.0,147500.0
U6997@DOM1,U6997@DOM1,auth,?,?,TGS,Success,147427.0,4,147427.0,147428.0
C17220,C586,auth,NTLM,Network,LogOn,Success,147428.0,2,147428.0,147428.0
C2743,C586,auth,NTLM,Network,LogOn,Success,147428.0,2,147428.0,147428.0
C10160,C457,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
C10159$@DOM1,C10159$@DOM1,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147439.0
C10249,C529,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147460.0
C10394,C528,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
C10394$@DOM1,C10394$@DOM1,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147437.0
C16843,C586,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
C16843$@DOM1,C16843$@DOM1,auth,Kerberos,Network,LogOn,Success,147428.0,3,147428.0,147456.0
C1713$@DOM1,U227@DOM1,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
C17220$@DOM1,C17220$@DOM1,auth,Kerberos,Network,LogOn,Success,147428.0,3,147428.0,147455.0
C2321,C467,auth,NTLM,Network,LogOn,Success,147428.0,1,147428.0,
C2579,C2579,auth,?,?,TGT,Success,147428.0,3,147428.0,147510.0
C2579,C457,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147503.0
C2579,C467,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147457.0
C2579,C586,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147503.0
C2579,C625,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147476.0
C2743$@DOM1,C2743$@DOM1,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147439.0
C2891,C625,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147476.0
C2891$@DOM1,C2891$@DOM1,auth,Kerberos,Network,LogOn,Success,147428.0,4,147428.0,147482.0
C5207,C457,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
C5207,C467,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147458.0
C5207,C5207,auth,?,?,TGT,Success,147428.0,2,147428.0,147429.0
C61,C467,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
C61,C529,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147460.0
C6246,C528,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
C6246$@DOM1,C6246$@DOM1,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147443.0
C9353,C801,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
LOCAL SERVICE@C6041,LOCAL SERVICE@C6041,auth,Negotiate,Service,LogOn,Success,147428.0,1,147428.0,
C12384,C12384,auth,Negotiate,Service,LogOn,Success,147428.0,1,147428.0,
NETWORK SERVICE@C12384,NETWORK SERVICE@C12384,auth,Negotiate,Service,LogOn,Success,147428.0,1,147428.0,
C17508,C17508,auth,Negotiate,Service,LogOn,Success,147428.0,1,147428.0,
NETWORK SERVICE@C17508,NETWORK SERVICE@C17508,auth,Negotiate,Service,LogOn,Success,147428.0,1,147428.0,
C291,C3699,auth,?,?,TGS,Success,147428.0,1,147428.0,
U2166@DOM9,U2166@DOM9,auth,?,?,TGS,Success,147428.0,2,147428.0,147443.0
U227@DOM1,C1713$@DOM1,auth,?,?,AuthMap,Success,147428.0,1,147428.0,
U227@DOM1,U227@DOM1,auth,?,Network,LogOff,Success,147428.0,1,147428.0,
U2925@DOM1,U2925@DOM1,auth,?,Network,LogOff,Success,147428.0,2,147428.0,147428.0
C8127,C467,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
C10260,C10260,auth,?,?,ScreenLock,Success,147428.0,1,147428.0,
C10964,C625,auth,Kerberos,Network,LogOn,Success,147428.0,2,147428.0,147476.0
C11856,C529,auth,Kerberos,Network,LogOn,Success,147428.0,3,147428.0,147461.0
C11856,C586,auth,Kerberos,Network,LogOn,Success,147428.0,1,147428.0,
C10005,C529,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147461.0
C10005$@DOM1,C10005$@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,4,147429.0,147474.0
C1124,C528,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C1124$@DOM1,C1124$@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147439.0
C13875,C13875,auth,?,?,TGS,Success,147429.0,2,147429.0,147431.0
C13875$@DOM1,C13875$@DOM1,auth,?,?,TGS,Success,147429.0,22,147429.0,147489.0
C13875,C528,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C13875,C529,auth,Kerberos,Network,LogOn,Success,147429.0,3,147429.0,147462.0
C13875,C586,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147430.0
C15675,C467,auth,Kerberos,Network,LogOn,Success,147429.0,3,147429.0,147459.0
C15675$@DOM1,C15675$@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,17,147429.0,147494.0
C16328,C467,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147458.0
C1848,C586,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C2174,C1065,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C2173$@DOM1,C2173$@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147439.0
C2579,C1065,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C2579,C528,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C2579,C612,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147431.0
C1798,C271,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C271$@DOM1,C271$@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,16,147429.0,147464.0
C271,C271,auth,?,?,TGS,Success,147429.0,3,147429.0,147462.0
C271,C457,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C271,C528,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C271,C612,auth,Kerberos,Network,LogOn,Success,147429.0,3,147429.0,147431.0
C276,C528,auth,NTLM,Network,LogOn,Success,147429.0,1,147429.0,
C276$@DOM1,C276$@DOM1,auth,NTLM,Network,LogOn,Success,147429.0,2,147429.0,147443.0
C429,C457,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C429$@DOM1,C429$@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147443.0
C5207,C1065,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C5207,C528,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C5207,C529,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147461.0
C5207,C612,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147431.0
C7460$@DOM1,C7460$@DOM1,auth,?,Network,LogOff,Success,147429.0,26,147429.0,147482.0
C1798,C7460,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C7460,C1065,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C7460,C457,auth,Kerberos,Network,LogOn,Success,147429.0,1,147429.0,
C7460,C529,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147462.0
C7460,C7460,auth,?,?,TGS,Success,147429.0,3,147429.0,147458.0
C8003,C586,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147446.0
C8003$@DOM1,C8003$@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,3,147429.0,147446.0
C8121$@DOM1,C8121$@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,4,147429.0,147501.0
LOCAL SERVICE@C16496,LOCAL SERVICE@C16496,auth,Negotiate,Service,LogOn,Success,147429.0,1,147429.0,
C4535,C4535,auth,Negotiate,Service,LogOn,Success,147429.0,1,147429.0,
NETWORK SERVICE@C4535,NETWORK SERVICE@C4535,auth,Negotiate,Service,LogOn,Success,147429.0,1,147429.0,
U274@DOM1,U274@DOM1,auth,?,Network,LogOff,Success,147429.0,4,147429.0,147431.0
C807,C528,auth,?,?,TGS,Success,147429.0,3,147429.0,147431.0
C10347,C467,auth,?,?,TGS,Success,147429.0,3,147429.0,147458.0
U4004@DOM1,U4004@DOM1,auth,?,?,TGS,Success,147429.0,5,147429.0,147458.0
C10373,C612,auth,Kerberos,Network,LogOn,Success,147429.0,2,147429.0,147431.0
U4072@DOM1,U4072@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,4,147429.0,147431.0
U5009@DOM1,U5009@DOM1,auth,?,Network,LogOff,Success,147429.0,1,147429.0,
C15744,C15744,auth,?,?,TGT,Success,147429.0,6,147429.0,147430.0
U6183@DOM1,U6183@DOM1,auth,Kerberos,Network,LogOn,Success,147429.0,4,147429.0,147485.0
U6534@DOM1,U6534@DOM1,auth,?,Network,LogOff,Success,147429.0,1,147429.0,
C17439,C1065,auth,NTLM,Network,LogOn,Success,147430.0,1,147430.0,
C16987,C528,auth,NTLM,Network,LogOn,Success,147430.0,2,147430.0,147430.0
C7595,C586,auth,NTLM,Network,LogOn,Success,147430.0,2,147430.0,147430.0
C10624,C612,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147432.0
C1102,C1640,auth,?,?,TGS,Success,147430.0,1,147430.0,
C11165,C625,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147477.0
C11165$@DOM1,C11165$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,4,147430.0,147482.0
C11296,C457,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147431.0
C11296$@DOM1,C11296$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,16,147430.0,147468.0
C1179,C457,auth,Kerberos,Network,LogOn,Success,147430.0,1,147430.0,
C1179$@DOM1,C1179$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,3,147430.0,147464.0
C12074,C612,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147432.0
C12074$@DOM1,C12074$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,4,147430.0,147499.0
C1386,C528,auth,Kerberos,Network,LogOn,Success,147430.0,1,147430.0,
C1386$@DOM1,C1386$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147441.0
C13875,C1065,auth,NTLM,Network,LogOn,Success,147430.0,1,147430.0,
C13875,C467,auth,Kerberos,Network,LogOn,Success,147430.0,1,147430.0,
C15675,C15675,auth,?,Network,LogOff,Success,147430.0,2,147430.0,147431.0
C15675,C457,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147431.0
C1798,C15675,auth,Kerberos,Network,LogOn,Success,147430.0,1,147430.0,
C1521,C15744,auth,Negotiate,Unlock,LogOn,Success,147430.0,1,147430.0,
C15744$@DOM1,U5211@DOM1,auth,Negotiate,Unlock,LogOn,Success,147430.0,2,147430.0,147430.0
C16880,C16880,auth,Negotiate,Service,LogOn,Success,147430.0,1,147430.0,
C16880$@DOM1,SYSTEM@C16880,auth,Negotiate,Service,LogOn,Success,147430.0,1,147430.0,
C3709,C528,auth,Kerberos,Network,LogOn,Success,147430.0,1,147430.0,
C3709$@DOM1,C3709$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147447.0
C3912,C457,auth,Kerberos,Network,LogOn,Success,147430.0,1,147430.0,
C3912$@DOM1,C3912$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147441.0
C5207,C625,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147476.0
C5266,C1065,auth,Kerberos,Network,LogOn,Success,147430.0,1,147430.0,
C5266$@DOM1,C5266$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147441.0
C5424,C528,auth,Kerberos,Network,LogOn,Success,147430.0,1,147430.0,
C5424$@DOM1,C5424$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147441.0
C7460,C467,auth,NTLM,Network,LogOn,Success,147430.0,1,147430.0,
C7519$@DOM1,C7519$@DOM1,auth,?,Network,LogOff,Success,147430.0,2,147430.0,147459.0
C8365,C612,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147432.0
C8365$@DOM1,C8365$@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,4,147430.0,147502.0
SYSTEM@C561,SYSTEM@C561,auth,?,NewCredentials,LogOff,Success,147430.0,1,147430.0,
C11751,C801,auth,?,?,TGS,Success,147430.0,1,147430.0,
U1524@DOM1,U1524@DOM1,auth,?,?,TGS,Success,147430.0,5,147430.0,147500.0
C1202,C2327,auth,?,?,TGS,Success,147430.0,2,147430.0,147477.0
U5057@DOM1,U5057@DOM1,auth,?,?,TGS,Success,147430.0,2,147430.0,147477.0
U5211@DOM1,C15744$@DOM1,auth,?,?,AuthMap,Success,147430.0,1,147430.0,
C731,C743,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147455.0
C15767,C2310,auth,?,?,AuthMap,Success,147430.0,1,147430.0,
U7134@DOM1,U7134@DOM1,auth,?,?,AuthMap,Success,147430.0,1,147430.0,
C276,C467,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147459.0
C276,C529,auth,Kerberos,Network,LogOn,Success,147430.0,3,147430.0,147463.0
U7914@DOM1,U7914@DOM1,auth,Kerberos,Network,LogOn,Success,147430.0,2,147430.0,147430.0
C2759,C586,auth,NTLM,Network,LogOn,Success,147431.0,2,147431.0,147432.0
C10191,C612,auth,Kerberos,Network,LogOn,Success,147431.0,2,147431.0,147433.0
C10191$@DOM1,C10191$@DOM1,auth,Kerberos,Network,LogOn,Success,147431.0,4,147431.0,147500.0
C10269,C467,auth,Kerberos,Network,LogOn,Success,147431.0,2,147431.0,147461.0
C11296,C11296,auth,?,?,TGS,Success,147431.0,3,147431.0,147432.0
C11296,C528,auth,Kerberos,Network,LogOn,Success,147431.0,1,147431.0,
C11321,C528,auth,Kerberos,Network,LogOn,Success,147431.0,4,147431.0,147505.0
C11321$@DOM1,C11321$@DOM1,auth,Kerberos,Network,LogOn,Success,147431.0,6,147431.0,147506.0
C13346$@DOM1,LOCAL SERVICE@C13346,auth,Negotiate,Service,LogOn,Success,147431.0,1,147431.0,
C13346$@DOM1,NETWORK SERVICE@C13346,auth,Negotiate,Service,LogOn,Success,147431.0,1,147431.0,
C13346$@DOM1,SYSTEM@C13346,auth,Negotiate,Service,LogOn,Success,147431.0,4,147431.0,147491.0
C13755$@DOM1,U5974@DOM1,auth,Negotiate,Unlock,LogOn,Success,147431.0,2,147431.0,147431.0
C1521,C13755,auth,Negotiate,Unlock,LogOn,Success,147431.0,1,147431.0,
C13799$@DOM1,C13799$@DOM1,auth,?,Network,LogOff,Success,147431.0,10,147431.0,147501.0
C13799,C1065,auth,Kerberos,Network,LogOn,Success,147431.0,1,147431.0,
C13799,C13799,auth,?,?,TGS,Success,147431.0,5,147431.0,147433.0
C1798,C13875,auth,Kerberos,Network,LogOn,Success,147431.0,1,147431.0,
C1517,C528,auth,Kerberos,Network,LogOn,Success,147431.0,1,147431.0,
C201,C1065,auth,Kerberos,Network,LogOn,Success,147431.0,1,147431.0,
C201$@DOM1,C201$@DOM1,auth,Kerberos,Network,LogOn,Success,147431.0,2,147431.0,147441.0
C2079,C2079,auth,?,Network,LogOff,Success,147431.0,4,147431.0,147477.0
C253$@DOM1,C253$@DOM1,auth,?,?,TGS,Success,147431.0,5,147431.0,147432.0
C253,TGT,auth,?,?,TGS,Success,147431.0,2,147431.0,147432.0
C2646,C457,auth,Kerberos,Network,LogOn,Success,147431.0,2,147431.0,147435.0
C2646$@DOM1,C2646$@DOM1,auth,Kerberos,Network,LogOn,Success,147431.0,4,147431.0,147435.0
C61$@DOM1,SYSTEM@C61,auth,Negotiate,Service,LogOn,Success,147431.0,1,147431.0,
C6483$@DOM1,C6483$@DOM1,auth,?,Network,LogOff,Success,147431.0,1,147431.0,
C659,C1065,auth,Kerberos,Network,LogOn,Success,147431.0,1,147431.0,
C659$@DOM1,C659$@DOM1,auth,Kerberos,Network,LogOn,Success,147431.0,2,147431.0,147441.0
C6899,C1065,auth,Kerberos,Network,LogOn,Success,147431.0,1,147431.0,
C6899$@DOM1,C6899$@DOM1,auth,Kerberos,Network,LogOn,Success,147431.0,3,147431.0,147456.0
C17001,C17001,auth,Negotiate,Service,LogOn,Success,147431.0,1,147431.0,
NETWORK SERVICE@C17001,NETWORK SERVICE@C17001,auth,Negotiate,Service,LogOn,Success,147431.0,1,147431.0,
SYSTEM@C13346,SYSTEM@C13346,auth,?,?,LogOn,Success,147431.0,1,147431.0,
C5096,C5096,auth,?,?,TGS,Success,147431.0,13,147431.0,147476.0
U1770@DOM1,U1770@DOM1,auth,?,?,TGS,Success,147431.0,10,147431.0,147476.0
C3088,C3088,auth,?,?,TGS,Success,147431.0,6,147431.0,147433.0
C5096,C1970,auth,?,?,TGS,Success,147431.0,3,147431.0,147461.0
C5096,C2511,auth,?,?,TGS,Success,147431.0,3,147431.0,147461.0
C5096,C7176,auth,?,?,TGS,Success,147431.0,2,147431.0,147461.0
C1832,C92,auth,Kerberos,Network,LogOn,Success,147431.0,1,147431.0,
C12535,C528,auth,Kerberos,Network,LogOn,Success,147431.0,1,147431.0,
U5229@DOM1,U5229@DOM1,auth,Kerberos,Network,LogOn,Success,147431.0,2,147431.0,147431.0
C11319,C467,auth,Kerberos,Network,LogOn,Success,147431.0,2,147431.0,147461.0
U5264@DOM1,U5264@DOM1,auth,Kerberos,Network,LogOn,Success,147431.0,4,147431.0,147476.0
C13294,C528,auth,?,?,TGS,Success,147431.0,2,147431.0,147431.0
U5974@DOM1,C13755$@DOM1,auth,?,?,AuthMap,Success,147431.0,1,147431.0,
U5974@DOM1,U5974@DOM1,auth,?,?,TGS,Success,147431.0,5,147431.0,147432.0
C2483,C2483,auth,?,Network,LogOff,Success,147431.0,4,147431.0,147439.0
C5552,C586,auth,NTLM,Network,LogOn,Success,147432.0,4,147432.0,147447.0
C5746,C586,auth,NTLM,Network,LogOn,Success,147432.0,2,147432.0,147432.0
C11176,C612,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147433.0
C11176$@DOM1,C11176$@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,4,147432.0,147504.0
C1798,C11296,auth,Kerberos,Network,LogOn,Success,147432.0,1,147432.0,
C12788,C625,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147477.0
C13318,C625,auth,NTLM,Network,LogOn,Success,147432.0,5,147432.0,147478.0
C1798,C13346,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147493.0
C13446,C13446,auth,?,Network,LogOff,Success,147432.0,4,147432.0,147432.0
C13787,C13787,auth,?,?,AuthMap,Success,147432.0,7,147432.0,147434.0
C13787$@DOM1,C13787$@DOM1,auth,?,?,AuthMap,Success,147432.0,13,147432.0,147495.0
C1437,C529,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147463.0
C1437$@DOM1,C1437$@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,4,147432.0,147475.0
C1725,C467,auth,Kerberos,Network,LogOn,Success,147432.0,1,147432.0,
C1725$@DOM1,C1725$@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147448.0
C17701,C17701,auth,Negotiate,Service,LogOn,Success,147432.0,1,147432.0,
C17701$@DOM1,SYSTEM@C17701,auth,Negotiate,Service,LogOn,Success,147432.0,1,147432.0,
C190,C467,auth,?,?,TGS,Success,147432.0,2,147432.0,147432.0
C190$@DOM1,C190$@DOM1,auth,?,?,TGS,Success,147432.0,3,147432.0,147443.0
C2759$@DOM1,C2759$@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,3,147432.0,147457.0
C313,C1065,auth,Kerberos,Network,LogOn,Success,147432.0,1,147432.0,
C313$@DOM1,C313$@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,3,147432.0,147461.0
C4122,C625,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147477.0
C4122$@DOM1,C4122$@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,6,147432.0,147482.0
C4122,TGT,auth,?,?,TGS,Success,147432.0,2,147432.0,147477.0
C4858,C4858,auth,?,?,TGT,Fail,147432.0,4,147432.0,147478.0
C4858$@DOM1,C4858$@DOM1,auth,?,?,TGT,Fail,147432.0,4,147432.0,147478.0
C5552$@DOM1,C5552$@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,5,147432.0,147478.0
C6,C612,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147433.0
C6$@DOM1,C6$@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,4,147432.0,147501.0
C857,C625,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147478.0
C857$@DOM1,C857$@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,4,147432.0,147483.0
C9343,C586,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147449.0
C15197,C457,auth,NTLM,Network,LogOn,Success,147432.0,1,147432.0,
C9902,C612,auth,NTLM,Network,LogOn,Success,147432.0,4,147432.0,147433.0
LOCAL SERVICE@C13446,LOCAL SERVICE@C13446,auth,Negotiate,Service,LogOn,Success,147432.0,1,147432.0,
NETWORK SERVICE@C13446,NETWORK SERVICE@C13446,auth,Negotiate,Service,LogOn,Success,147432.0,1,147432.0,
C7601,C2327,auth,?,?,TGS,Success,147432.0,1,147432.0,
U2816@DOM1,U2816@DOM1,auth,?,?,TGS,Success,147432.0,1,147432.0,
C8337,C2310,auth,?,?,AuthMap,Success,147432.0,1,147432.0,
U3050@DOM1,U3050@DOM1,auth,?,?,AuthMap,Success,147432.0,1,147432.0,
C85,TGT,auth,?,?,TGS,Success,147432.0,1,147432.0,
U3992@DOM1,U3992@DOM1,auth,?,Network,LogOff,Success,147432.0,11,147432.0,147473.0
C9902,C467,auth,Kerberos,Network,LogOn,Success,147432.0,1,147432.0,
C9902,C586,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147449.0
C2389,C2389,auth,?,Network,LogOff,Success,147432.0,2,147432.0,147484.0
U4466@DOM1,U4466@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,12,147432.0,147506.0
C11491,C2106,auth,NTLM,Network,LogOn,Success,147432.0,2,147432.0,147433.0
U4633@DOM1,U4633@DOM1,auth,NTLM,Network,LogOn,Success,147432.0,4,147432.0,147433.0
C11968,C1065,auth,Kerberos,Network,LogOn,Success,147432.0,1,147432.0,
C1832,C423,auth,Kerberos,Network,LogOn,Success,147432.0,1,147432.0,
C12770,C2327,auth,?,?,TGS,Success,147432.0,2,147432.0,147449.0
U5567@DOM1,U5567@DOM1,auth,?,?,TGS,Success,147432.0,8,147432.0,147492.0
U5700@DOM1,U5700@DOM1,auth,?,Network,LogOff,Success,147432.0,16,147432.0,147479.0
C13318,C1065,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147446.0
C13318,C457,auth,Kerberos,Network,LogOn,Success,147432.0,2,147432.0,147446.0
C13325,C467,auth,Kerberos,Network,LogOn,Success,147432.0,1,147432.0,
U5732@DOM1,U5732@DOM1,auth,Kerberos,Network,LogOn,Success,147432.0,11,147432.0,147491.0
C13672,C13672,auth,?,Network,LogOff,Success,147432.0,1,147432.0,
